РК;Аптека;Код АП;Товар;Штрих;Серия;срок годности;Номер;Дата;Дата ввода КИЗа;Статус;SGTIN;Код ошибки;Ошибка;Схема;Номер поставщика;Дата поставщика;Поставщик;Ошибка КИЗа;Задвоение;Интернет-заказ;Продажа;GSPO;Комментарий ГСПО;Уникальный код;MD аптеки;MD поставщика;Start;PUT;VER;Size;ГИС МТ
" Сыктывкар_ООО ""Ригла"" "; сктАпт3151 ; 4980503 ; Орвис Рино таб.п/о плен. №60 ; 2000510673273 ; 015A36032024 ;31.03.2027; 11151/ПН-00016112 ;08.10.2024;08.10.2024; HOLD ; 046022420107604NTSL4BMLXGGD ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 313758931-001 ;27.09.2024; Протек-10, Сыктывкар ; OK ; OK ; protek.ru/41976445 ; OK ; 77 ;не закачивается уведомление в ефарму, так как дата прихода отличается от даты накладной более 5 суток; D4BAF18E-6304-4DD5-A9AE-B58C9800C5B5 ; 00000000139416 ; 00000000477464 ; 2024-10-11 05:36:06.133 ; 11A-3151SRV.apt.rigla.ru,8703 -d Rigla_3151 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Сыктывкар_ООО ""Ригла"" "; сктАпт3151 ; 103014 ; Налгезин форте таб.п/о плен. 550мг №20 ; 2000510673433 ; NN2760 ;30.11.2028; 11151/ПН-00016115 ;08.10.2024;08.10.2024; HOLD ; 0383898973663700INMJJU8L2EV ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 313891496-001 ;27.09.2024; Протек-10, Сыктывкар ; OK ; OK ; protek.ru/42014568 ; OK ; 77 ;не закачивается уведомление в ефарму, так как дата прихода отличается от даты накладной более 5 суток; 0A710C08-9E10-4793-9A0F-8F0B9F09844D ; 00000000139416 ; 00000000477464 ; 2024-10-11 05:36:06.180 ; 11A-3151SRV.apt.rigla.ru,8703 -d Rigla_3151 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Сыктывкар_ООО ""Ригла"" "; сктАпт3151 ; 119714 ; Габапентин капс. 300мг №100 ; 2000510672788 ; B450424M ;31.03.2027; 11151/ПН-00016109 ;08.10.2024;08.10.2024; HOLD ; 04630016120476SHbm2wNe9DqfG ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 313649058-001 ;27.09.2024; Протек-10, Сыктывкар ; OK ; OK ; protek.ru/41955363 ; OK ; 77 ;не закачивается уведомление в ефарму, так как дата прихода отличается от даты накладной более 5 суток; ECF6E4FA-18BB-4E81-B1FE-58EC21A905F8 ; 00000000139416 ; 00000000477464 ; 2024-10-11 05:36:06.243 ; 11A-3151SRV.apt.rigla.ru,8703 -d Rigla_3151 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Рязань_ООО ""Ригла"" "; рзнАпт 113 ; 121848 ; Омез капс. кишечнораст. 20мг №30 ; 2005137491378 ; LC81808 ;28.02.2026; 50113/ПН-00027832 ;10.10.2024;10.10.2024; HOLD ; 0843604301411709KMEMQ4X1Z52 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315965311-001 ;10.10.2024; Протек (Коломна) ; OK ; OK ; protek.ru/42642571 ; OK ; NULL ;нет дополнительной информации; C9E697EA-56BD-4CE7-B19E-3DBE7A8C6C1C ; 00000000138883 ; 00000000000397 ; 2024-10-11 05:40:56.543 ; 50A-0113SRV.apt.rigla.ru,8703 -d Rigla_50113 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Калининград_ООО ""Ригла"" "; клгАпт 100 ; 2831 ; Табекс таб.п/о 1,5мг №100 ; 2001007951690 ; 110N23 ; NULL ; 39100/ПН-00025966 ;10.10.2024;10.10.2024; HOLD ; 03800010641524J554AA0EARTS1 ; 0 ; NULL ; 701 ; 69270855 ;10.10.2024; еАптека, Калининград ; OK ; OK ; eapteka.ru/ship-invoice/00069270855 ; OK ; NULL ;нет дополнительной информации; 18167693-262C-49D6-AFAB-ED2C278806AF ; 00000000207845 ; 00000000183056 ; 2024-10-10 17:21:46.590 ; 39A-0100SRV.apt.rigla.ru,8703 -d Rigla_39100 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Калининград_ООО ""Ригла"" "; клгАпт 100 ; 17316 ; Пантовигар капс. №90 ; 2001007951706 ; 23067064 ; NULL ; 39100/ПН-00025966 ;10.10.2024;10.10.2024; HOLD ; 04059821302486P7W7KW51XX16H ; 0 ; NULL ; 701 ; 69270855 ;10.10.2024; еАптека, Калининград ; OK ; OK ; eapteka.ru/ship-invoice/00069270855 ; OK ; NULL ;нет дополнительной информации; B82776AF-DD83-4C18-A02F-82196D1E1B6D ; 00000000207845 ; 00000000183056 ; 2024-10-10 17:21:46.590 ; 39A-0100SRV.apt.rigla.ru,8703 -d Rigla_39100 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Калининград_ООО ""Ригла"" "; клгАпт 165 ; 89571 ; Праджисан капс. 200мг №10 ; 2001653751767 ; HAF0316A ;31.01.2026; 39165/ПН-00014886 ;10.10.2024;10.10.2024; HOLD ; 08901127015460CEFNY1VTEN0HM ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315911107-001 ;10.10.2024; Филиал Протек-31, Калининград ; OK ; OK ; protek.ru/42622626 ; OK ; NULL ;нет дополнительной информации; 11A26DBA-6FCD-4EF8-998D-216973281C8E ; 00000000492628 ; 00000000148978 ; 2024-10-11 04:52:33.347 ; 39A-0165SRV.apt.rigla.ru,8703 -d Rigla_39165 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Калининград_ООО ""Ригла"" "; клгАпт 176 ; 69049 ; Цитофлавин таб.п/о раствор./кишечн. №100 ; 2001760591898 ; 660324 ;28.02.2027; 39176/ПН-00000620 ;09.10.2024;09.10.2024; HOLD ; 0460319100176211009HT0938AL ; 11 ; Операция не может быть выполнена. Недопустимый переход в товаропроводящей цепочке ; 701 ; 315690905-001 ;09.10.2024; Филиал Протек-31, Калининград ; OK ; OK ; protek.ru/42563684 ; OK ; 90 ;SGTIN в обороте или продан у другого юр лица, не у поставщика и не у аптеки покупателя; 85EFD49D-0499-4322-B4DF-B31463CDB5CE ; 00000000543936 ; 00000000148978 ; 2024-10-10 13:14:45.420 ; 39A-0176SRV.apt.rigla.ru,8703 -d Rigla_39176 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_18 ; 17231 ; Утрожестан капс. 200мг №14 ; 2000185262130 ; 0202 ;30.11.2027; 76043/ПН-00017248 ;10.10.2024;10.10.2024; HOLD ; 037012172006230000060137757 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315885017-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42616980 ; OK ; NULL ;нет дополнительной информации; B9F4BDA5-0B0C-4D37-BB4A-9E5F6361740A ; 00000000138718 ; 00000000000397 ; 2024-10-11 05:54:44.150 ; 35A-2518SRV.apt.rigla.ru,8703 -d Rigla_2518 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25150 ; 62685 ; Диабетон МВ таб. 60мг №30 ; 2001509015593 ; 0630624 ;31.05.2027; 44150/ПН-00024881 ;10.10.2024;10.10.2024; HOLD ; 046071598649636V33E2FG6FT0H ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315838158-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42606672 ; OK ; NULL ;нет дополнительной информации; 0E94246C-5551-4D98-9C93-1EC0304BF59C ; 00000000138916 ; 00000000000397 ; 2024-10-11 05:51:39.623 ; 44A-25150SRV.apt.rigla.ru,8703 -d Rigla_25150 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25155 ; 44819 ; Калия перманганат пор. 3г ; 2001559580737 ; 10124 ;01.12.2028; 44155/ПН-00029495 ;09.10.2024;02.10.2024; HOLD ; 0460406000545445728A063HEC0 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 7721072 ;01.10.2024; Авеста Фармацевтика, Тверь ; OK ; OK ; NULL ; OK ; 77 ;не закачивается уведомление в ефарму, так как дата прихода отличается от даты накладной более 5 суток; 8FD5A618-1018-4105-8B0C-D1C56987BC87 ; 00000000138920 ; 00000000143641 ; 2024-10-11 05:50:53.623 ; 44A-25155SRV.apt.rigla.ru,8703 -d Rigla_25155 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_07 ; 5004377 ; Кандесартан-СЗ таб. 16мг №30 ; 2000079178929 ; 10824 ;31.07.2027; 76007/ПН-00058162 ;10.10.2024;10.10.2024; HOLD ; 0469065502738324XPMHB4P0160 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315916921-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42623878 ; OK ; NULL ;нет дополнительной информации; 7D07E63E-20DD-4915-9723-083E45BE1F27 ; 00000000195373 ; 00000000000397 ; 2024-10-11 05:54:44.017 ; 76A-2507SRV.apt.rigla.ru,8703 -d Rigla_76007 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_07 ; 92241 ; Мелоксикам-Прана таб. 15мг №20 ; 2000079178936 ; 160724 ;18.07.2027; 76007/ПН-00058162 ;10.10.2024;10.10.2024; HOLD ; 04610188920128S0i4Ft7s5HnIf ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315916921-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42623878 ; OK ; NULL ;нет дополнительной информации; 65CC49F0-900A-4F52-B64B-391AFEDB943C ; 00000000195373 ; 00000000000397 ; 2024-10-11 05:54:44.017 ; 76A-2507SRV.apt.rigla.ru,8703 -d Rigla_76007 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_07 ; 92241 ; Мелоксикам-Прана таб. 15мг №20 ; 2000079178936 ; 160724 ;18.07.2027; 76007/ПН-00058162 ;10.10.2024;10.10.2024; HOLD ; 04610188920128s0gGMGVIMIax7 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315916921-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42623878 ; OK ; NULL ;нет дополнительной информации; 2D5CAA8E-8E80-4682-AF92-4708FB4DE78E ; 00000000195373 ; 00000000000397 ; 2024-10-11 05:54:44.017 ; 76A-2507SRV.apt.rigla.ru,8703 -d Rigla_76007 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_07 ; 92241 ; Мелоксикам-Прана таб. 15мг №20 ; 2000079178936 ; 160724 ;18.07.2027; 76007/ПН-00058162 ;10.10.2024;10.10.2024; HOLD ; 04610188920128mCmaAqf7yvnTI ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315916921-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42623878 ; OK ; NULL ;нет дополнительной информации; CA497E64-52A6-41FB-95A0-73066CC253FA ; 00000000195373 ; 00000000000397 ; 2024-10-11 05:54:44.017 ; 76A-2507SRV.apt.rigla.ru,8703 -d Rigla_76007 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_07 ; 111213 ; Кандесартан таб. 16мг №28 ; 2000079178912 ; 1150624 ;31.05.2027; 76007/ПН-00058162 ;10.10.2024;10.10.2024; HOLD ; 04607146761367wAOZERDZ6qogh ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315916921-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42623878 ; OK ; NULL ;нет дополнительной информации; 9F0A19DA-65A9-44A4-8CB4-DCBDFB961743 ; 00000000195373 ; 00000000000397 ; 2024-10-11 05:54:44.017 ; 76A-2507SRV.apt.rigla.ru,8703 -d Rigla_76007 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_07 ; 111213 ; Кандесартан таб. 16мг №28 ; 2000079178912 ; 1150624 ;31.05.2027; 76007/ПН-00058162 ;10.10.2024;10.10.2024; HOLD ; 04607146761367VVM6M9VS2Es13 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315916921-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42623878 ; OK ; NULL ;нет дополнительной информации; 477A84FD-6577-41AC-A1E1-EB548AFF23A2 ; 00000000195373 ; 00000000000397 ; 2024-10-11 05:54:44.017 ; 76A-2507SRV.apt.rigla.ru,8703 -d Rigla_76007 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_07 ; 5004377 ; Кандесартан-СЗ таб. 16мг №30 ; 2000079178929 ; 10824 ;31.07.2027; 76007/ПН-00058162 ;10.10.2024;10.10.2024; HOLD ; 046906550273832423E1AH151T9 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315916921-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42623878 ; OK ; NULL ;нет дополнительной информации; 76469EF6-ED2F-4772-B478-3FF66B66A247 ; 00000000195373 ; 00000000000397 ; 2024-10-11 05:54:44.017 ; 76A-2507SRV.apt.rigla.ru,8703 -d Rigla_76007 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_07 ; 92241 ; Мелоксикам-Прана таб. 15мг №20 ; 2000079178936 ; 160724 ;18.07.2027; 76007/ПН-00058162 ;10.10.2024;10.10.2024; HOLD ; 04610188920128mCjxEskC74SzG ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315916921-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42623878 ; OK ; NULL ;нет дополнительной информации; D0E4D255-8B99-4132-BB81-9EF0EA74DD75 ; 00000000195373 ; 00000000000397 ; 2024-10-11 05:54:44.017 ; 76A-2507SRV.apt.rigla.ru,8703 -d Rigla_76007 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_07 ; 92241 ; Мелоксикам-Прана таб. 15мг №20 ; 2000079178936 ; 160724 ;18.07.2027; 76007/ПН-00058162 ;10.10.2024;10.10.2024; HOLD ; 04610188920128s1E64xO4B6Gxv ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315916921-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42623878 ; OK ; NULL ;нет дополнительной информации; 588A039E-5834-4324-9D87-E8B81F65573C ; 00000000195373 ; 00000000000397 ; 2024-10-11 05:54:44.017 ; 76A-2507SRV.apt.rigla.ru,8703 -d Rigla_76007 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25_07 ; 4995378 ; Аленталь таб.п/о 100мг №60 ; 2000079179513 ; А080060724 ;01.07.2027; 76007/ПН-00058173 ;10.10.2024;10.10.2024; HOLD ; 046070032494586W1XFPOPMARM3 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315907048-001 ;10.10.2024; Филиал Протек-4, Ярославль ; OK ; OK ; protek.ru/42621862 ; OK ; NULL ;нет дополнительной информации; 78985FC3-23E8-47DC-96FB-2DC4014F768B ; 00000000195373 ; 00000000000397 ; 2024-10-11 05:54:44.123 ; 76A-2507SRV.apt.rigla.ru,8703 -d Rigla_76007 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25101 ; 85569 ; Калия перманганат пор. 5г ; 2001019620102 ; 60723 ;01.06.2028; 76101/ПН-00027389 ;09.10.2024;01.10.2024; HOLD ; 04604060005478458B26X3X4M1T ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 7703948 ;01.10.2024; Авеста Фармацевтика, Тверь ; OK ; OK ; NULL ; OK ; 77 ;не закачивается уведомление в ефарму, так как дата прихода отличается от даты накладной более 5 суток; 96C4EC84-D886-4997-9919-E72A8516F189 ; 00000000139410 ; 00000000143641 ; 2024-10-11 05:54:53.877 ; 76A-25101SRV.apt.rigla.ru,8703 -d Rigla_25101 -U sa -P efarma2 ; 29 ; ЛС ; NULL
